<PARSED TEXT FOR SHEET: 1 / 22 TABS
TAB NAME: seasons>
index,season_id,season_name,sequence,league_id,format,cancelled,status,note,regular_source,playoff_source,cancellation_source,entry_fee_paid_per_franchise,placement_prizes_carried_to,winner_points,runner_up_points,source_id
0,S2007,2007-08,1,,Yahoo Total Points,False,Placements supplied by Dan,Yahoo final standings and fantasy points provided by Dan; championship placements confirmed separately.,"Yahoo final standings screenshot provided by Dan, 2026-09-23",,,,,,,SRC1
1,S2008,2008-09,2,,Yahoo Total Points,False,Placements supplied by Dan,"The second Yahoo season was wiped out, but Dan confirmed the final placements: Young Guns first, Red Army second, and Green Machine third.","Dan, conversation dated 2026-09-13",,,,,,,SRC1
2,S2009,2009-10,3,4nxqwzxpfz1d715m,Total points,False,Points standings winner,Season-long total-points standings. Winner and runner-up are the first two teams; points are full-season totals.,https://www.fantrax.com/fantasy/league/4nxqwzxpfz1d715m/standings,,,,,1340.0,1259.0,SRC1
3,S2010,2010-11,4,pdezhajvgab9qbra,Total points,False,Points standings winner,Season-long total-points standings. Winner and runner-up are the first two teams; points are full-season totals.,https://www.fantrax.com/fantasy/league/pdezhajvgab9qbra/standings,,,,,1209.0,1176.0,SRC1
4,S2011,2011-12,5,xursbrulgmqhc5qu,Total points,False,Points standings winner,Season-long total-points standings. Winner and runner-up are the first two teams; points are full-season totals.,https://www.fantrax.com/fantasy/league/xursbrulgmqhc5qu/standings,,,,,1139.0,1135.0,SRC1
5,S2012,2012-13,6,dyiile6ph3yf4dyq,Total points,False,Points standings winner,Season-long total-points standings. Winner and runner-up are the first two teams; points are full-season totals.,https://www.fantrax.com/fantasy/league/dyiile6ph3yf4dyq/standings,,,,,755.0,690.0,SRC1
6,S2013,2013-14,7,g8zzlawwhg6lmtpj,Total points,False,Points standings winner,"Dynasty and Red Army tied for second at 1,129 points. Green Machine (then RedBlacks) finished four points ahead. Points are full-season totals.",https://www.fantrax.com/fantasy/league/g8zzlawwhg6lmtpj/standings,,,,,1133.0,1129.0,SRC1
7,S2014,2014-15,8,pvmor9fxhufk9rhr,Total points,False,Points standings winner,Season-long total-points standings. Winner and runner-up are the first two teams; points are full-season totals.,https://www.fantrax.com/fantasy/league/pvmor9fxhufk9rhr/standings,,,,,1213.0,1113.0,SRC1
8,S2015,2015-16,9,e3cwn7d5i8g49t4p,Total points,False,Points standings winner,Season-long total-points standings. Winner and runner-up are the first two teams; points are full-season totals.,https://www.fantrax.com/fantasy/league/e3cwn7d5i8g49t4p/standings,,,,,1002.0,986.0,SRC1
9,S2016,2016-17,10,i7yphebdimwcn5cv,Total points,False,Points standings winner,Season-long total-points standings. Winner and runner-up are the first two teams; points are full-season totals.,https://www.fantrax.com/fantasy/league/i7yphebdimwcn5cv/standings,,,,,1004.0,944.0,SRC1
10,S2017,2017-18,11,xv9iijqkj1dduk1b,Total points,False,Points standings winner,Season-long total-points standings. Winner and runner-up are the first two teams; points are full-season totals.,https://www.fantrax.com/fantasy/league/xv9iijqkj1dduk1b/standings,,,,,1051.0,1047.0,SRC1
11,S2018,2018-19,12,mic96oxljfs6ubfe,Total points,False,Points standings winner,Season-long total-points standings. Winner and runner-up are the first two teams; points are full-season totals.,https://www.fantrax.com/fantasy/league/mic96oxljfs6ubfe/standings,,,,,1150.0,1139.0,SRC1
12,S2019,2019-20,13,cj3jidirju87uli4,Head-to-head,True,Cancelled (COVID-19),"Season cancelled due to COVID-19. No champion awarded, confirmed by Dan.",https://www.fantrax.com/fantasy/league/cj3jidirju87uli4/standings;view=REGULAR_SEASON,https://www.fantrax.com/fantasy/league/cj3jidirju87uli4/standings;view=PLAYOFFS,"Dan, conversation dated 2026-09-13",,2020-21,,,SRC1
13,S2020,2020-21,14,9229s6x3kevhmuyj,Head-to-head,False,Playoff bracket winner,Champion and finalist taken from the championship bracket. The playoff standings table is ordered by record and may differ from final placement.,https://www.fantrax.com/fantasy/league/9229s6x3kevhmuyj/standings;view=REGULAR_SEASON,https://www.fantrax.com/fantasy/league/9229s6x3kevhmuyj/standings;view=PLAYOFFS,,15.0,,141.0,135.0,SRC1
14,S2021,2021-22,15,i9eqqej2kr550m15,Head-to-head,False,Playoff bracket winner,Champion and finalist taken from the championship bracket. The playoff standings table is ordered by record and may differ from final placement.,https://www.fantrax.com/fantasy/league/i9eqqej2kr550m15/standings;view=REGULAR_SEASON,https://www.fantrax.com/fantasy/league/i9eqqej2kr550m15/standings;view=PLAYOFFS,,,,107.0,99.0,SRC1
15,S2022,2022-23,16,9kixyjwzl2yl39hg,Head-to-head,False,Playoff bracket winner,Champion and finalist taken from the championship bracket. The playoff standings table is ordered by record and may differ from final placement.,https://www.fantrax.com/fantasy/league/9kixyjwzl2yl39hg/standings;view=REGULAR_SEASON,https://www.fantrax.com/fantasy/league/9kixyjwzl2yl39hg/standings;view=PLAYOFFS,,,,86.0,78.0,SRC1
16,S2023,2023-24,17,wmqjvbx4lgif9ok3,Head-to-head,False,Playoff bracket winner,Champion and finalist taken from the championship bracket. The playoff standings table is ordered by record and may differ from final placement.,https://www.fantrax.com/fantasy/league/wmqjvbx4lgif9ok3/standings;view=REGULAR_SEASON,https://www.fantrax.com/fantasy/league/wmqjvbx4lgif9ok3/standings;view=PLAYOFFS,,,,72.0,63.0,SRC1
17,S2024,2024-25,18,9kxgg0k1lvaziiqu,Head-to-head,False,Playoff bracket winner,Champion and finalist taken from the championship bracket. The playoff standings table is ordered by record and may differ from final placement.,https://www.fantrax.com/fantasy/league/9kxgg0k1lvaziiqu/standings;view=REGULAR_SEASON,https://www.fantrax.com/fantasy/league/9kxgg0k1lvaziiqu/standings;view=PLAYOFFS,,,,57.0,49.0,SRC1
18,S2025,2025-26,19,vxqmljf1ma1ct9af,Head-to-head,False,Playoff bracket winner,Champion and finalist taken from the championship bracket. The playoff standings table is ordered by record and may differ from final placement.,https://www.fantrax.com/fantasy/league/vxqmljf1ma1ct9af/standings;view=REGULAR_SEASON,https://www.fantrax.com/fantasy/league/vxqmljf1ma1ct9af/standings;view=PLAYOFFS,,,,57.0,53.0,SRC1
<PARSED TEXT FOR SHEET: 2 / 22 TABS
TAB NAME: franchises>
index,franchise_id,franchise_name,active_in_2025_26,source_id
366,P0367,Jake Gardiner
367,P0368,Ryan Murray
368,P0369,Radek Faksa
369,P0370,J.T. Miller
370,P0371,Max Pacioretty
371,P0372,Blake Wheeler
372,P0373,Nick Leddy
373,P0374,Sami Salo
374,P0375,Jacob Trouba
375,P0376,Jack Campbell
376,P0377,Mathew Dumba
377,P0378,Alex Galchenyuk
378,P0379,Mark Stone
379,P0380,Teuvo Teravainen
380,P0381,Ty Rattie
381,P0382,Tomas Hertl
382,P0383,Freddie Hamilton
383,P0384,Corey Crawford
384,P0385,Boone Jenner
385,P0386,Alex Chiasson
386,P0387,Torey Krug
387,P0388,Elias Lindholm
388,P0389,Darnell Nurse
389,P0390,Antti Niemi
390,P0391,Sean Monahan
391,P0392,Jake Allen
392,P0393,Derrick Pouliot
393,P0394,Nathan MacKinnon
394,P0395,Nick Bjugstad
395,P0396,Sergei Bobrovsky
396,P0397,Tom Wilson
397,P0398,Brendan Leipsic
398,P0399,Vincent Trocheck
399,P0400,Ryan McDonagh
400,P0401,Aleksander Barkov
401,P0402,David Desharnais
402,P0403,Raphael Diaz
403,P0404,Anthony Mantha
404,P0405,Valentin Zykov
405,P0406,William Carrier
406,P0407,Mike Smith
407,P0408,Cody Franson
408,P0409,Jiri Tlusty
409,P0410,Alexander Wennberg
410,P0411,Kerby Rychel
411,P0412,Sami Vatanen
412,P0413,Jonathan Drouin
413,P0414,Seth Jones
414,P0415,Roman Josi
415,P0416,Ryan O'Reilly
416,P0417,Valeri Nichushkin
417,P0418,Max Domi
418,P0419,Tyson Barrie
419,P0420,Hunter Shinkaruk
420,P0421,Reid Boucher
421,P0422,Tyler Johnson
422,P0423,Calle Jarnkrok
423,P0424,David Pastrnak
424,P0425,Nikolay Goldobin
425,P0426,Jake Virtanen
426,P0427,Nic Petan
427,P0428,Jordan Weal
428,P0429,Linden Vey
429,P0430,Curtis Lazar
430,P0431,Mikkel Boedker
431,P0432,Frans Nielsen
432,P0433,William Nylander
433,P0434,Sam Bennett
434,P0435,Ivan Barbashev
435,P0436,Michael Dal Colle
436,P0437,Johnny Gaudreau
437,P0438,Craig Smith
438,P0439,Frederik Andersen
439,P0440,Nick Foligno
440,P0441,Mike Hoffman
441,P0442,Trevor Daley
442,P0443,Ivan Provorov
443,P0444,Connor McDavid
444,P0445,Anthony Duclair
445,P0446,Robby Fabbri
446,P0447,Jack Eichel
447,P0448,Jiri Hudler
448,P0449,Petr Mrazek
449,P0450,Noah Hanifin
450,P0451,Pavel Zacha
451,P0452,Brian Elliott
452,P0453,Artemi Panarin
453,P0454,Nikita Scherbak
454,P0455,Matt Puempel
455,P0456,Mikko Rantanen
456,P0457,Evgeny Svechnikov
457,P0458,Martin Jones
458,P0459,Mitch Marner
459,P0460,Timo Meier
460,P0461,Andrei Vasilevskiy
461,P0462,Anton Stralman
462,P0463,Sergei Plotnikov
463,P0464,Devan Dubnyk
464,P0465,Oscar Klefbom
465,P0466,T.J. Brodie
466,P0467,Dylan Larkin
467,P0468,Dylan Strome
468,P0469,Teemu Pulkkinen
469,P0470,Kevin Fiala
470,P0471,Nikita Kucherov
471,P0472,David Savard
472,P0473,Hampus Lindholm
473,P0474,Oliver Bjorkstrand
474,P0475,Ben Bishop
475,P0476,John Klingberg
476,P0477,Olli Maatta
477,P0478,Jori Lehtera
478,P0479,Mathew Barzal
479,P0480,Travis Konecny
480,P0481,Pavel Buchnevich
481,P0482,Mikhail Sergachev
482,P0483,Matthew Tkachuk
483,P0484,Clayton Keller
484,P0485,Leon Draisaitl
485,P0486,Brendan Gallagher
486,P0487,Alec Martinez
487,P0488,Alexander Radulov
488,P0489,Tuukka Rask
489,P0490,Kyle Connor
490,P0491,Patrik Laine
491,P0492,Shayne Gostisbehere
492,P0493,Rasmus Ristolainen
493,P0494,Jesse Puljujarvi
494,P0495,Auston Matthews
495,P0496,Sebastian Aho
496,P0497,Nick Schmaltz
497,P0498,Pierre-Luc Dubois
498,P0499,Colton Parayko
499,P0500,John Gibson
500,P0501,Victor Rask
501,P0502,Alexander Nylander
502,P0503,Kieffer Bellows
503,P0504,Johnny Boychuk
504,P0505,Matt Murray
505,P0506,Jimmy Vesey
506,P0507,Christian Dvorak
507,P0508,Zach Werenski
508,P0509,Andre Burakovsky
509,P0510,Anthony Beauvillier
510,P0511,Matt Niskanen
511,P0512,Lawson Crouse
512,P0513,Brayden Point
513,P0514,Bo Horvat
514,P0515,Conor Sheary
515,P0516,Brock Boeser
516,P0517,Adrian Kempe
517,P0518,Gabriel Vilardi
518,P0519,Dmitry Orlov
519,P0520,Vitaly Abramov
520,P0521,Jakob Forsbacka Karlsson
521,P0522,Nico Hischier
522,P0523,Jonathan Marchessault
523,P0524,Joshua Ho-Sang
524,P0525,Lias Andersson
525,P0526,Cam Talbot
526,P0527,Vadim Shipachyov
527,P0528,Alexander Steen
528,P0529,Joel Eriksson Ek
529,P0530,Anders Lee
530,P0531,Viktor Arvidsson
531,P0532,Charlie McAvoy
532,P0533,Tyson Jost
533,P0534,Kevin Hayes
534,P0535,Damon Severson
535,P0536,Cody Glass
536,P0537,Jared Spurgeon
537,P0538,John Quenneville
538,P0539,Rickard Rakell
539,P0540,Jeff Petry
540,P0541,Elias Pettersson
541,P0542,Timothy Liljegren
542,P0543,Jake Guentzel
543,P0544,Nolan Patrick
544,P0545,Jaccob Slavin
545,P0546,Alex DeBrincat
546,P0547,Kailer Yamamoto
547,P0548,Nikita Zaitsev
548,P0549,Evgenii Dadonov
549,P0550,Scott Darling
550,P0551,Thomas Chabot
551,P0552,Julius Honka
552,P0553,Daniel Sprong
553,P0554,Jesperi Kotkaniemi
554,P0555,Evan Bouchard
555,P0556,Carter Hart
556,P0557,Morgan Frost
557,P0558,Alexander Kerfoot
558,P0559,Alex Tuch
559,P0560,Erik Haula
560,P0561,Rasmus Dahlin
561,P0562,Josh Morrissey
562,P0563,Carter Hutton
563,P0564,Philipp Grubauer
564,P0565,Andreas Athanasiou
565,P0566,Filip Chytil
566,P0567,Ryan Pulock
567,P0568,Connor Hellebuyck
568,P0569,Reilly Smith
569,P0570,Filip Zadina
570,P0571,Boris Katchouk
571,P0572,Vitali Kravtsov
572,P0573,Jordan Kyrou
573,P0574,Casey Mittelstadt
574,P0575,Nate Schmidt
575,P0576,Martin Necas
576,P0577,Andreas Johnsson
577,P0578,Will Butcher
578,P0579,Colin Miller
579,P0580,Cam Atkinson
580,P0581,Eeli Tolvanen
581,P0582,William Karlsson
582,P0583,Brady Skjei
583,P0584,Barrett Hayton
584,P0585,Grigori Denisenko
585,P0586,Cale Makar
586,P0587,Brady Tkachuk
587,P0588,Joe Veleno
588,P0589,Noah Dobson
589,P0590,Jake Muzzin
590,P0591,Mattias Ekholm
591,P0592,Henrik Borgstrom
592,P0593,Jason Zucker
593,P0594,Andrei Svechnikov
594,P0595,Oliver Wahlstrom
595,P0596,Joel Farabee
596,P0597,Miro Heiskanen
597,P0598,Sam Steel
598,P0599,Quinn Hughes
599,P0600,Kirill Kaprizov
600,P0601,Drake Batherson
601,P0602,Yanni Gourde
602,P0603,Josh Bailey
603,P0604,Samuel Girard
604,P0605,Josh Manson
605,P0606,Ondrej Palat
606,P0607,Ryan Donato
607,P0608,Nick Suzuki
608,P0609,Anthony Cirelli
609,P0610,Kaapo Kakko
610,P0611,Jason Robertson
611,P0612,Vince Dunn
612,P0613,Brandon Montour
613,P0614,Trevor Zegras
614,P0615,Esa Lindell
615,P0616,Ryan Poehling
616,P0617,Jack Hughes
617,P0618,Cole Caufield
618,P0619,Jordan Binnington
619,P0620,Maxime Comtois
620,P0621,Alex Turcotte
621,P0622,Kirby Dach
622,P0623,Erik Gustafsson
623,P0624,Bowen Byram
624,P0625,Robin Lehner
625,P0626,Jake DeBrusk
626,P0627,Jakob Pelletier
627,P0628,Vasily Podkolzin
628,P0629,David Rittich
629,P0630,Erik Brannstrom
630,P0631,Alexandre Texier
631,P0632,Nikita Gusev
632,P0633,Colin White
633,P0634,Moritz Seider
634,P0635,Kristian Vesalainen
635,P0636,Jakub Vrana
636,P0637,Alex Newhook
637,P0638,Arthur Kaliyev
638,P0639,Ryan Merkley
639,P0640,Alexis Lafreniere
640,P0641,Jakob Chychrun
641,P0642,Cole Perfetti
642,P0643,Yaroslav Askarov
643,P0644,Ilya Samsonov
644,P0645,Dominik Kubalik
645,P0646,Juuse Saros
646,P0647,Zach Hyman
647,P0648,Nils Hoglander
648,P0649,Phillip Tomasino
649,P0650,Tim Stutzle
650,P0651,Ville Heinola
651,P0652,Elvis Merzlikins
652,P0653,Jamie Drysdale
653,P0654,Spencer Knight
654,P0655,Quinton Byfield
655,P0656,Pavel Francouz
656,P0657,Devon Toews
657,P0658,Ryan Graves
658,P0659,Kaiden Guhle
659,P0660,Morgan Geekie
660,P0661,Tony DeAngelo
661,P0662,Tyler Bertuzzi
662,P0663,Dylan Cozens
663,P0664,Elliot Desnoyers
664,P0665,Bryan Rust
665,P0666,Anton Lundell
666,P0667,Tristan Jarry
667,P0668,Dylan Holloway
668,P0669,Igor Shesterkin
669,P0670,Travis Sanheim
670,P0671,Ilya Sorokin
671,P0672,Victor Olofsson
672,P0673,Brock Nelson
673,P0674,Marco Rossi
674,P0675,Matt Boldy
675,P0676,Neal Pionk
676,P0677,Anton Khudobin
677,P0678,Alex Killorn
678,P0679,Alexander Romanov
679,P0680,Darcy Kuemper
680,P0681,Filip Hronek
681,P0682,Josh Anderson
682,P0683,Connor McMichael
683,P0684,Adam Boqvist
684,P0685,Lucas Raymond
685,P0686,Alexander Holtz
686,P0687,Adam Fox
687,P0688,Mackenzie Blackwood
688,P0689,Linus Ullmark
689,P0690,Owen Tippett
690,P0691,Jack Quinn
691,P0692,John Marino
692,P0693,Peyton Krebs
693,P0694,Ty Smith
694,P0695,Roope Hintz
695,P0696,Mason McTavish
696,P0697,MacKenzie Weegar
697,P0698,Adin Hill
698,P0699,Owen Power
699,P0700,Kent Johnson
700,P0701,Conor Garland
701,P0702,Josh Norris
702,P0703,Jared McCann
703,P0704,Carter Verhaeghe
704,P0705,Cal Petersen
705,P0706,Luke Hughes
706,P0707,Shane Pinto
707,P0708,Hendrix Lapierre
708,P0709,Egor Chinakhov
709,P0710,Connor Zary
710,P0711,Riley Damiani
711,P0712,Aatu Raty
712,P0713,Aaron Ekblad
713,P0714,Thatcher Demko
714,P0715,William Eklund
715,P0716,Dylan Guenther
716,P0717,Matt Grzelcyk
717,P0718,Rasmus Andersson
718,P0719,Sam Reinhart
719,P0720,Brett Pesce
720,P0721,Matty Beniers
721,P0722,Tage Thompson
722,P0723,Mike Matheson
723,P0724,Alexandar Georgiev
724,P0725,Troy Terry
725,P0726,Juraj Slafkovsky
726,P0727,Arttu Ruotsalainen
727,P0728,Jesper Bratt
728,P0729,Logan Thompson
729,P0730,Andrew Mangiapane
730,P0731,Antti Raanta
731,P0732,Andrew Copp
732,P0733,Chandler Stephenson
733,P0734,Anton Forsberg
734,P0735,Logan Cooley
735,P0736,Nikolaj Ehlers
736,P0737,Seth Jarvis
737,P0738,Robert Thomas
738,P0739,Jake Oettinger
739,P0740,Sean Durzi
740,P0741,Jon Gillies
741,P0742,Ryan Hartman
742,P0743,Evan Rodrigues
743,P0744,Matthew Knies
744,P0745,Logan Stankoven
745,P0746,Ethan Manderville
746,P0747,William Trudeau
747,P0748,Zakary Lavoie
748,P0749,Marc Lajoie
749,P0750,Mark Louis
750,P0751,Guillaume Lefebvre
751,P0752,Daniel Bang
752,P0753,Red Savage
753,P0754,Luca Cunti
754,P0755,Artturi Lehkonen
755,P0756,Bradly Nadeau
756,P0757,Dylan Godbout
757,P0758,Gasper Kopitar
758,P0759,Stephen Baby
759,P0760,Christopher Clapperton
760,P0761,Pascal Pelletier
761,P0762,Dawson Mercer
762,P0763,Jagger Firkus
763,P0764,Zach Benson
764,P0765,Attilio Biasca
765,P0766,Alain Berger
766,P0767,Stepan Zvyagin
767,P0768,Shea Theodore
768,P0769,Ville Husso
769,P0770,Devon Levi
770,P0771,Jacob Ragnarsson
771,P0772,Ethan Del Mastro
772,P0773,Josh Nadeau
773,P0774,Nestor Noiva
774,P0775,Shamil Shmakov
775,P0776,Alex Theriau
776,P0777,Liam Kirk
777,P0778,Etienne Montpetit
778,P0779,Maksymilian Szuber
779,P0780,Dennis Busby
780,P0781,Connor Bedard
781,P0782,Adam Fantilli
782,P0783,Luke Evangelista
783,P0784,Tommy Novak
784,P0785,Konstantin Okulov
785,P0786,Kenta Isogai
786,P0787,Alexandre Belanger
787,P0788,Linus Klasen
788,P0789,Patrik Hamrla
789,P0790,Cam Squires
790,P0791,William Worge Kreu
791,P0792,Filip Kral
792,P0793,Brandt Clarke
793,P0794,Gustav Forsling
794,P0795,Justin Cote
795,P0796,Evan Cormier
796,P0797,Viljami Juusola
797,P0798,Martin Misiak
798,P0799,Dmitri Kuzmin
799,P0800,Roman Schmidt
800,P0801,Brandon Hagel
801,P0802,K'Andre Miller
802,P0803,Arber Xhekaj
803,P0804,David Jiricek
804,P0805,Rasmus Sandin
805,P0806,Robert Orr
806,P0807,Alex Swetlikoff
807,P0808,Brett Hextall
808,P0809,Joonas Korpisalo
809,P0810,Matthew Wood
810,P0811,Joshua Roy
811,P0812,Toni Rajala
812,P0813,Oscar Pantzare
813,P0814,Kevin Cormier
814,P0815,Xavier Cormier
815,P0816,Hunter McDonald
816,P0817,Cole Kehler
817,P0818,Charles-Alexis Legault
818,P0819,Jiri Tichacek
819,P0820,Filip Gustavsson
820,P0821,Justus Annunen
821,P0822,Calen Addison
822,P0823,Joel Hofer
823,P0824,Jonas Johansson
824,P0825,Ridly Greig
825,P0826,Andrei Kuzmenko
826,P0827,Vitek Vanecek
827,P0828,Tyson Foerster
828,P0829,Pierre-Cedric Labrie
829,P0830,Mario Lucia
830,P0831,Chase Cheslock
831,P0832,Eli Barnett
832,P0833,Will Smith
833,P0834,J.J. Moser
834,P0835,Michael Bunting
835,P0836,Guillaume Brisebois
836,P0837,Buddy Robinson
837,P0838,Luc Deschenes
838,P0839,Kyle Burroughs
839,P0840,Cole Jordan
840,P0841,Stuart Skinner
841,P0842,Matvei Michkov
842,P0843,Leo Carlsson
843,P0844,Connor Brown
844,P0845,Cam York
845,P0846,Kevin Korchinski
846,P0847,Valtteri Koskela
847,P0848,Juuso Valimaki
848,P0849,James Malatesta
849,P0850,William von Barnekow
850,P0851,Jake Richard
851,P0852,David Brine
852,P0853,Luke Loheit
853,P0854,Jacob Guevin
854,P0855,Roman Derlyuk
855,P0856,Simon Johansson
856,P0857,Jeremy Swayman
857,P0858,Ivan Demidov
858,P0859,Kirill Marchenko
859,P0860,Pyotr Kochetkov
860,P0861,Macklin Celebrini
861,P0862,Frank Vatrano
862,P0863,Thomas Harley
863,P0864,Jordan Spence
864,P0865,Carter Yakemchuk
865,P0866,Rutger McGroarty
866,P0867,Mavrik Bourque
867,P0868,Jiri Kulich
868,P0869,Brad Lambert
869,P0870,Artyom Levshunov
870,P0871,Alexander Nikishin
871,P0872,Berkly Catton
872,P0873,Beckett Sennecke
873,P0874,Yegor Sharangovich
874,P0875,Logan Mailloux
875,P0876,Nikolai Kovalenko
876,P0877,Ukko-Pekka Luukkonen
877,P0878,Tij Iginla
878,P0879,Maxim Tsyplakov
879,P0880,Brock Faber
880,P0881,Cayden Lindstrom
881,P0882,Jake Neighbours
882,P0883,Philipp Kurashev
883,P0884,Joseph Woll
884,P0885,Fabian Lysell
885,P0886,Jake Walman
886,P0887,Olen Zellweger
887,P0888,Matias Maccelli
888,P0889,JJ Peterka
889,P0890,Zayne Parekh
890,P0891,Sam Montembeault
891,P0892,Fabian Zetterlund
892,P0893,Michael Hage
893,P0894,Anthony Stolarz
894,P0895,Ville Koivunen
895,P0896,Calum Ritchie
896,P0897,Ryan Leonard
897,P0898,Danila Yurov
898,P0899,Philip Broberg
899,P0900,Jakub Dobes
900,P0901,Jackson LaCombe
901,P0902,Caleb Desnoyers
902,P0903,Sam Dickinson
903,P0904,Zeev Buium
904,P0905,Pavel Dorofeyev
905,P0906,Michael Misa
906,P0907,Anton Frondell
907,P0908,Matthew Schaefer
908,P0909,Dustin Wolf
909,P0910,Alexander Zharovsky
910,P0911,Braeden Cootes
911,P0912,Jonathan Lekkerimaki
912,P0913,Jesper Wallstedt
913,P0914,Maxim Shabanov
914,P0915,Isaac Howard
915,P0916,Darren Raddysh
916,P0917,Simon Edvinsson
917,P0918,Mason Lohrei
918,P0919,Cole Hutson
919,P0920,Yegor Surin
920,P0921,Porter Martone
921,P0922,Aliaksei Protas
922,P0923,Mason Marchment
923,P0924,Dmitry Voronkov
924,P0925,Zack Bolduc
925,P0926,Sam Rinzel
926,P0927,Gabe Perreault
927,P0928,James Hagens
928,P0929,Axel Sandin Pellikka
929,P0930,Jason Blake
930,P0931,Todd Bertuzzi
931,P0932,Keith Tkachuk
932,P0933,Adrian Aucoin
933,P0934,Brad Boyes
934,P0935,Stephane Robidas
935,P0936,Matt Stajan
936,P0937,Mike Fisher
937,P0938,Alexei Ponikarovsky
938,P0939,Patrick O'Sullivan
939,P0940,Ondrej Pavelec
940,P0941,Rich Peverley
941,P0942,Dennis Seidenberg
942,P0943,Dan Girardi
943,P0944,Marc-Andre Bergeron
944,P0945,Viktor Fasth
945,P0946,Mathieu Perreault
946,P0947,Martin Hanzal
947,P0948,David Legwand
948,P0949,Lee Stempniak
949,P0950,Kris Russell
950,P0951,Eric Gelinas
951,P0952,Matt Beleskey
952,P0953,Kasperi Kapanen
953,P0954,Carl Soderberg
954,P0955,Francois Beauchemin
955,P0956,Troy Stecher
956,P0957,Ryan Dzingel
957,P0958,Nick Bonino
958,P0959,Mikko Koskinen
959,P0960,Philippe Myers
960,P0961,Phillip Danault
961,P0962,Jonas Brodin
962,P0963,Kaapo Kahkonen
963,P0964,Ilya Mikheyev
964,P0965,Jack Roslovic
965,P0966,Marco Kasper
966,P0967,Nick Paul
967,P0968,Shane Wright
968,P0969,Jimmy Snuggerud
969,P0970,Filip Mesar
970,P0971,Jake Sanderson
971,P0972,Nick Robertson
972,P0973,Cutter Gauthier
973,P0974,Nick Lidstrom
974,P0975,Matt Green
<PARSED TEXT FOR SHEET: 7 / 22 TABS
TAB NAME: drafts>
index,draft_id,season_id,source_id
0,D2009,S2009,SRC2
1,D2011,S2011,SRC2
2,D2012,S2012,SRC2
3,D2013,S2013,SRC2
4,D2014,S2014,SRC2
5,D2015,S2015,SRC2
6,D2016,S2016,SRC2
7,D2017,S2017,SRC2
8,D2018,S2018,SRC2
9,D2019,S2019,SRC2
10,D2020,S2020,SRC2
11,D2021,S2021,SRC2
12,D2022,S2022,SRC2
13,D2023,S2023,SRC2
14,D2024,S2024,SRC2
15,D2025,S2025,SRC2
<PARSED TEXT FOR SHEET: 8 / 22 TABS
TAB NAME: draft_picks>
index,draft_pick_id,draft_id,franchise_id,team_name_raw,round,pick_in_round,overall_pick,player_id
0,DP00001,D2009,F016,Multiple Scoregasms,1,10,10,P0001
1,DP00002,D2009,F016,Multiple Scoregasms,2,2,13,P0002
2,DP00003,D2009,F016,Multiple Scoregasms,3,10,32,P0003
3,DP00004,D2009,F016,Multiple Scoregasms,4,2,35,P0004
4,DP00005,D2009,F016,Multiple Scoregasms,5,10,54,P0005
5,DP00006,D2009,F016,Multiple Scoregasms,6,2,57,P0006
6,DP00007,D2009,F016,Multiple Scoregasms,7,10,76,P0007
7,DP00008,D2009,F016,Multiple Scoregasms,8,2,79,P0008
8,DP00009,D2009,F016,Multiple Scoregasms,9,10,98,P0009
9,DP00010,D2009,F016,Multiple Scoregasms,10,2,101,P0010
10,DP00011,D2009,F016,Multiple Scoregasms,11,10,120,P0011
11,DP00012,D2009,F016,Multiple Scoregasms,12,2,123,P0012
12,DP00013,D2009,F016,Multiple Scoregasms,13,10,142,P0013
13,DP00014,D2009,F016,Multiple Scoregasms,14,2,145,P0014
14,DP00015,D2009,F016,Multiple Scoregasms,15,10,164,P0015
15,DP00016,D2009,F016,Multiple Scoregasms,16,2,167,P0016
16,DP00017,D2009,F016,Multiple Scoregasms,17,10,186,P0017
17,DP00018,D2009,F016,Multiple Scoregasms,18,2,189,P0018
18,DP00019,D2009,F016,Multiple Scoregasms,19,10,208,P0019
19,DP00020,D2009,F016,Multiple Scoregasms,20,2,211,P0020
20,DP00021,D2009,F012,Lone Tsar,1,2,2,P0021
21,DP00022,D2009,F012,Lone Tsar,2,10,21,P0022
22,DP00023,D2009,F012,Lone Tsar,3,2,24,P0023
23,DP00024,D2009,F012,Lone Tsar,4,10,43,P0024
24,DP00025,D2009,F012,Lone Tsar,5,2,46,P0025
25,DP00026,D2009,F012,Lone Tsar,6,10,65,P0026
26,DP00027,D2009,F012,Lone Tsar,7,2,68,P0027
27,DP00028,D2009,F012,Lone Tsar,8,10,87,P0028
28,DP00029,D2009,F012,Lone Tsar,9,2,90,P0029
29,DP00030,D2009,F012,Lone Tsar,10,10,109,P0030
30,DP00031,D2009,F012,Lone Tsar,11,2,112,P0031
31,DP00032,D2009,F012,Lone Tsar,12,10,131,P0032
32,DP00033,D2009,F012,Lone Tsar,13,2,134,P0033
33,DP00034,D2009,F012,Lone Tsar,14,10,153,P0034
34,DP00035,D2009,F012,Lone Tsar,15,2,156,P0035
35,DP00036,D2009,F012,Lone Tsar,16,10,175,P0036
36,DP00037,D2009,F012,Lone Tsar,17,2,178,P0037
37,DP00038,D2009,F012,Lone Tsar,18,10,197,P0038
38,DP00039,D2009,F012,Lone Tsar,19,2,200,P0039
